"content","class","begins_with_num"
"2 cups dill, leaves only","2","1"
"1 cup tarragon, leaves only","2","1"
"1 1/2 cups basil, leaves only","2","1"
"1 1/2 cups arugula","2","1"
"1 tbsp unsalted butter","2","1"
"1 cup whole hazelnut","2","1"
"1/2 tsp kosher salt","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"2 tbsp lemon juice","2","1"
"1 tbsp extra virgin olive oil","2","1"
"2 tbsp preserved lemon, thinly sliced","2","1"
"1 cup granulated sugar","2","1"
"6 oz unsweetened chocolate, chopped fine","2","1"
"1 cup unsweetened cocoa powder","2","1"
"1/2 cup nonfat powdered milk","2","1"
"1 1/2 tbsp cornstarch","2","1"
"1 tsp vanilla extract","2","1"
"3/4 tsp kosher salt","2","1"
"1 1/4 cups dried chickpea","2","1"
"1 tsp baking soda","2","1"
"6 1/2 cups water","2","1"
"1 cup tahini","2","1"
"4 tbsp lemon juice","2","1"
"4 cloves garlic, crushed","2","1"
"1 1/2 tsp kosher salt","2","1"
"6 1/2 tbsp ice cold water","2","1"
"1 qt vegetable oil","2","1"
"1 medium red onion, thinly sliced","2","1"
"1 tsp white poppy seed","2","1"
"2 tbsp hot water","2","1"
"1/2 cup cashew","2","1"
"6 clove","2","1"
"2 green cardamom","2","1"
"1 blade mace","2","1"
"1 tbsp dried rose petal","2","1"
"1 pinch nutmeg","2","1"
"7 oz ground lamb","2","1"
"2 tbsp unsalted butter","2","1"
"1/2 tbsp grated khoya, optional","2","1"
"1 tsp white peppercorn, freshly ground","2","1"
"1 1/2 tsp chile powder","2","1"
"8 threads saffron","2","1"
"2 tsp ginger, pressed into a paste","2","1"
"2 tsp garlic, pressed into a paste","2","1"
"1 tsp kosher salt","2","1"
"1 qt buttermilk","2","1"
"1 gal whole milk","2","1"
"1 tbsp kosher salt","2","1"
"48 inches cheesecloth","2","1"
"5 1/2 cups red potato, peeled and grated","2","1"
"3 cups parsnip, peeled and grated","2","1"
"2/3 cup chive, minced","2","1"
"4 egg white","2","1"
"2 tbsp cornstarch","2","1"
"1 tsp kosher salt","2","1"
"2 tsp black peppercorn, freshly ground","2","1"
"3 tbsp unsalted butter","2","1"
"3 tbsp sunflower oil","2","1"
"1 cup sour cream","2","1"
"2 tbsp vegetable oil","2","1"
"12 green cardamom","2","1"
"2 blades mace","2","1"
"3 cloves garlic, roughly chopped","2","1"
"3 tsp paprika","2","1"
"56 oz canned tomatoes","2","1"
"2 tsp kosher salt","2","1"
"1 cup unsalted butter","2","1"
"1 tbsp fenugreek leaf, roasted and ground","2","1"
"1 tbsp honey","2","1"
"1/2 cup heavy cream","2","1"
"12 oz paneer","2","1"
"3 tbsp water","2","1"
"1 head garlic","2","1"
"1 tbsp extra virgin olive oil","2","1"
"6 tbsp pink peppercorn, crushed","2","1"
"2 tbsp rosemary, minced","2","1"
"2 tbsp kosher salt","2","1"
"1 tbsp black peppercorn, freshly ground","2","1"
"4 lbs beef tenderloin","2","1"
"6 oz gingersnap","2","1"
"1 tbsp dark brown sugar","2","1"
"1 tsp ground ginger","2","1"
"2 tbsp unsalted butter, melted","2","1"
"16 oz pumpkin puree","2","1"
"1 cup half and half","2","1"
"1/2 tsp nutmeg, freshly grated","2","1"
"1/2 tsp kosher salt","2","1"
"3/4 cup dark brown sugar","2","1"
"2 large egg","2","1"
"1 large egg yolk","2","1"
"2 tbsp dark brown sugar, optional","2","1"
"5 cups chicken stock","2","1"
"1 1/2 cups water","2","1"
"2 tbsp unsalted butter","2","1"
"3/4 tsp kosher salt","2","1"
"1 large yellow onion, chopped fine","2","1"
"1 clove garlic, minced","2","1"
"2 cups arborio rice","2","1"
"1 cup dry white wine","2","1"
"2 oz parmigiano reggiano, finely grated","2","1"
"2 tsp fresh lemon juice","2","1"
"2 tbsp parsley, chopped","2","1"
"2 tbsp chive, minced","2","1"
"1 tsp black peppercorn, freshly ground","2","1"
"2 tbsp unsalted butter","2","1"
"1 1/8 cups granulated sugar","2","1"
"1 cup cilantro, roughly chopped","2","1"
"1/2 cup mint, roughly chopped","2","1"
"3 serrano chile, stemmed and seeded","2","1"
"1/4 cup water","2","1"
"1/2 tsp sea salt","2","1"
"1/2 tsp granulated sugar","2","1"
"1 tsp lemon juice","2","1"
"1 tbsp unsalted butter","2","1"
"1 cup steel-cut oats","2","1"
"3 cups boiling water","2","1"
"1/2 cup whole milk","2","1"
"1/2 cup buttermilk","2","1"
"1/4 cup buttermilk","2","1"
"1/4 cup brown sugar","2","1"
"1/2 cup raspberry","2","1"
"7 oz granulated sugar","2","1"
"1 1/2 tbsp orange zest, freshly grated","2","1"
"1/4 tsp kosher salt","2","1"
"2 cups orange juice, freshly squeezed","2","1"
"1 tbsp lemon juice, freshly squeezed","2","1"
"1 tsp vanilla extract","2","1"
"1 1/2 cups whole milk","2","1"
"1 tbsp sesame seed","2","1"
"1/4 cup sumac","2","1"
"2 tbsp thyme, freshly minced","2","1"
"2 tbsp dried marjoram","2","1"
"2 tbsp dried oregano","2","1"
"1 tbsp kosher salt","2","1"
"11 oz whole wheat flour","2","1"
"2 tbsp granulated sugar","2","1"
"1 1/2 tsp double-acting baking powder","2","1"
"1/2 tsp baking soda","2","1"
"3/4 tsp kosher salt","2","1"
"2 1/4 cups buttermilk","2","1"
"5 tbsp vegetable oil","2","1"
"2 large egg","2","1"
"1 3/4 lbs minneola orange","2","1"
"1 lemon","2","1"
"6 cups water","2","1"
"3 3/4 lbs granulated sugar","2","1"
"3 red bell pepper","2","1"
"3 yellow bell pepper","2","1"
"1 clove garlic, minced","2","1"
"2 tbsp red wine vinegar","2","1"
"2 tbsp granulated sugar","2","1"
"1/2 tsp red pepper flakes","2","1"
"1/4 tsp kosher salt","2","1"
"1 loaf crusty bread, sliced 3/4"" thick","2","1"
"1 clove garlic, sliced in half","2","1"
"8 oz feta, crumbled","2","1"
"1 tbsp lemon juice, freshly squeezed","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"2 lbs flank steak","2","1"
"2 tsp kosher salt","2","1"
"1 tsp granulated sugar","2","1"
"1 tsp black peppercorn, freshly ground","2","1"
"3 tbsp unsalted butter, softened","2","1"
"1 tbsp fresh chive, minced","2","1"
"1 tbsp dijon mustard","2","1"
"1/2 tsp lemon zest, freshly grated","2","1"
"1 tsp lemon juice, freshly squeezed","2","1"
"2 tbsp vegetable oil","2","1"
"2 tbsp chive, minced","2","1"
"8 Slices thin-cut bacon, cut into 1/2"" pieces","2","1"
"1/2 cup water","2","1"
"3 cloves garlic, minced","2","1"
"2 1/2 oz pecorino romano, finely grated","2","1"
"3 large egg","2","1"
"1 large egg yolk","2","1"
"1 1/2 tsp black peppercorn, freshly ground","2","1"
"1 lb angel hair pasta","2","1"
"1 tsp kosher salt","2","1"
"2 minneola orange, finely zested","2","1"
"2 cups vodka","2","1"
"2 N2O Cartridges","2","1"
"1/2 cup almond oil","2","1"
"1/3 cup extra virgin olive oil","2","1"
"1/4 cup sherry vinegar","2","1"
"1 tsp kosher salt","2","1"
"4 cups basil, leaves only","2","1"
"1 1/2 cups grapeseed oil","2","1"
"1 coffee filter","2","1"
"1 cup mayonnaise","2","1"
"1 cup buttermilk","2","1"
"2 tbsp chive, minced","2","1"
"1/2 tsp black peppercorn, coarsely ground","2","1"
"1 1/2 tsp kosher salt","2","1"
"4 oz young celery","2","1"
"2 cups grapeseed oil","2","1"
"1 coffee filter","2","1"
"4 cups chive, chopped","2","1"
"1 1/2 cups grapeseed oil","2","1"
"1 coffee filter","2","1"
"16 oz unsalted butter","2","1"
"5 sprigs thyme","2","1"
"2 cloves garlic, crushed","2","1"
"24 inches cheesecloth","2","1"
"16 oz unsalted butter","2","1"
"24 inches cheesecloth","2","1"
"2 cloves elephant garlic","2","1"
"1 cup whole milk","2","1"
"1 qt vegetable oil","2","1"
"1 lb sunchoke","2","1"
"1 qt vegetable oil","2","1"
"1 tsp kosher salt","2","1"
"4 tbsp unsalted butter","2","1"
"1 shallot, thinly sliced","2","1"
"4 sprigs thyme","2","1"
"4 1/4 cups water","2","1"
"2 lbs sweet potato","2","1"
"1 tbsp light brown sugar, packed","2","1"
"1 tsp apple cider vinegar","2","1"
"1 1/2 tsp kosher salt","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"2 tbsp chive, minced","2","1"
"1/3 cup sour cream, optional","2","1"
"1 tbsp maple syrup, optional","2","1"
"260 g all purpose flour","2","1"
"3/4 tsp kosher salt","2","1"
"8 oz cream cheese, cut into chunks","2","1"
"8 oz unsalted butter, cut into chunks","2","1"
"1/3 cup chocolate chip","2","1"
"1/3 cup walnut, toasted and chopped","2","1"
"1/3 cup dried cherries, chopped","2","1"
"3/4 cup raspberry jam","2","1"
"4 thick, bone-in pork chop","2","1"
"1 egg, whisked until smooth","2","1"
"1 cup kosher salt","2","1"
"1 cup dark brown sugar","2","1"
"1 1/2 tsp ground cinnamon","2","1"
"2/3 cup granulated sugar","2","1"
"1 tbsp whole black peppercorn","2","1"
"1 tbsp mustard powder","2","1"
"2 cups apple cider vinegar, boiled","2","1"
"2 tbsp golden raisin, chopped","2","1"
"1 lb ice cube","2","1"
"1/4 cup walnut, chopped","2","1"
"1/4 cup dried cherries, chopped","2","1"
"1/4 cup buttermilk","2","1"
"1 tsp black peppercorn, freshly ground","2","1"
"2 tsp fresh sage, minced","2","1"
"1/2 tsp kosher salt","2","1"
"1 1/2 cups cornbread, crumbled","2","1"
"2 tbsp granulated sugar","2","1"
"3 tbsp kosher salt","2","1"
"1 qt water","2","1"
"1 1/2 lbs jumbo shrimp","2","1"
"1 tbsp extra virgin olive oil","2","1"
"1 cup dry white wine","2","1"
"4 sprigs thyme","2","1"
"1 tbsp extra virgin olive oil","2","1"
"1/2 tsp red pepper flakes","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"8 cloves garlic, thinly sliced","2","1"
"3 tbsp lemon juice, freshly squeezed","2","1"
"1 tsp cornstarch","2","1"
"4 tbsp unsalted butter, divided","2","1"
"1 tbsp parsley, minced","2","1"
"1 slice hearty bread","2","1"
"1 head cauliflower","2","1"
"1 tbsp extra virgin olive oil","2","1"
"1/4 tsp kosher salt","2","1"
"1/4 tsp black peppercorn, freshly ground","2","1"
"2 tbsp extra virgin olive oil","2","1"
"1 tsp kosher salt","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"2 tbsp extra virgin olive oil","2","1"
"1 clove garlic, minced","2","1"
"1 tsp lemon zest, freshly grated","2","1"
"6 wedges lemon","2","1"
"1/4 cup parsley, minced","2","1"
"1 1/2 tbsp unsalted butter","2","1"
"4 ripe but firm bosc pear, peeled, halved, and cored","2","1"
"1 1/4 cups dry white wine","2","1"
"1/2 cup dried apricot, chopped","2","1"
"1/3 cup sugar","2","1"
"1/4 tsp cardamom, freshly ground","2","1"
"1/8 tsp kosher salt","2","1"
"1 tbsp unsalted butter","2","1"
"1 tsp lemon juice, freshly squeezed","2","1"
"1/3 cup pistachio, toasted and chopped","2","1"
"2 cups vanilla ice cream, optional","2","1"
"1 1/2 lbs russet potato","2","1"
"1/4 cup half and half","2","1"
"2 oz unsalted butter","2","1"
"1 tsp kosher salt","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"1 egg yolk","2","1"
"2 tsp vegetable oil","2","1"
"1 cup yellow onion, chopped","2","1"
"2 medium carrot, peeled and diced","2","1"
"2 cloves garlic, minced","2","1"
"1 1/2 lbs ground lamb","2","1"
"1 1/4 tsp kosher salt","2","1"
"3/4 tsp black peppercorn","2","1"
"1 tbsp all purpose flour","2","1"
"2 tsp tomato paste","2","1"
"1 cup chicken broth","2","1"
"1 1/2 tsp worcestershire sauce","2","1"
"2 tsp rosemary, minced","2","1"
"1 1/2 tsp thyme, minced","2","1"
"3/4 cup corn","2","1"
"3/4 cup english pea","2","1"
"24 inches parchment paper","2","1"
"1 cup pastry flour","2","1"
"1 tsp ajwain seed","2","1"
"2 tbsp ghee","2","1"
"1 tsp kosher salt","2","1"
"1/4 cup water","2","1"
"1 tbsp coriander seed","2","1"
"1 tsp pomegranate seed","2","1"
"2 tbsp vegetable oil","2","1"
"1 tsp cumin seed","2","1"
"1 in ginger, peeled and minced","2","1"
"4 serrano chile, stemmed, seeded, and minced","2","1"
"1 tsp cayenne pepper","2","1"
"1 tsp amchur","2","1"
"1 tsp garam masala","2","1"
"3/4 tsp kosher salt","2","1"
"1/2 cup english pea, warmed","2","1"
"4 small red potato, boiled, peeled, and mashed","2","1"
"2 tbsp cilantro, minced","2","1"
"1 qt vegetable oil","2","1"
"2 tbsp brandy","2","1"
"3/4 cup dried currant","2","1"
"2 cups all purpose flour","2","1"
"1 1/2 tsp cocoa powder","2","1"
"1/2 tsp double-acting baking powder","2","1"
"1/4 tsp baking soda","2","1"
"1/2 tsp ground cinnamon","2","1"
"1/2 tsp ground allspice","2","1"
"1/2 tsp ground ginger","2","1"
"1/2 tsp ground nutmeg","2","1"
"1/4 tsp kosher salt","2","1"
"5 oz dark chocolate, coarsely grated","2","1"
"1/2 cup unsalted butter, room temperature","2","1"
"2/3 cup superfine sugar","2","1"
"1 tsp vanilla extract","2","1"
"1/2 tsp lemon zest, freshly grated","2","1"
"1/2 tsp orange zest, freshly grated","2","1"
"48 inches parchment paper","2","1"
"1/2 large egg","2","1"
"3 tbsp lemon juice, freshly squeezed","2","1"
"1 1/3 cups superfine sugar","2","1"
"2 tbsp candied lemon zest, diced","2","1"
"2 cups raw almond, coarsely chopped","2","1"
"1 1/2 cups granulated sugar","2","1"
"1 1/4 cups water","2","1"
"24 inches cheesecloth","2","1"
"1 tsp orange blossom water","2","1"
"1 oz vodka","2","1"
"1/4 oz active dry yeast","2","1"
"1/4 tsp sugar","2","1"
"3/4 cup water, 110 degrees","2","1"
"1 3/4 cups all purpose flour","2","1"
"1/2 tsp kosher salt","2","1"
"1/2 lb thick-cut bacon, cut into 1"" pieces","2","1"
"2 canned chipotle chile, minced","2","1"
"2 cloves garlic, minced","2","1"
"1 medium onion, thinly sliced","2","1"
"1 1/2 lbs unpeeled yukon gold potato, sliced 1/4"" thick","2","1"
"1/4 cup olive oil","2","1"
"1/2 tsp kosher salt","2","1"
"1/4 tsp black peppercorn, freshly ground","2","1"
"10 large egg","2","1"
"6 oz cheddar, grated","2","1"
"1/2 tsp kosher salt","2","1"
"1/4 tsp black peppercorn","2","1"
"8 medium minneola orange","2","1"
"6 cups water","2","1"
"6 cups granulated sugar","2","1"
"1 cup granulated sugar","2","1"
"1 oz campari","2","1"
"1 oz sweet vermouth","2","1"
"1 oz dry gin","2","1"
"1 large ice cube","2","1"
"1 orange twist","2","1"
"11 oz all purpose flour","2","1"
"1 1/2 tbsp double-acting baking powder","2","1"
"1 tsp kosher salt","2","1"
"1 tbsp granulated sugar","2","1"
"1 1/2 cups heavy cream","2","1"
"24 inches parchment paper","2","1"
"3/4 lb pork sausage","2","1"
"3 tbsp unsalted butter","2","1"
"1/4 cup all purpose flour","2","1"
"2 cups whole milk","2","1"
"1/2 tsp red pepper flakes, optional","2","1"
"1 tsp sage, minced","2","1"
"1 tsp kosher salt","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"1 lb crusty bread, torn into 1"" pieces","2","1"
"1/4 cup olive oil","2","1"
"12 red bell pepper, roasted, peeled, and cleaned","2","1"
"2 medium red chile","2","1"
"1 tsp smoked paprika","2","1"
"1/4 cup olive oil","2","1"
"1 cup heavy cream","2","1"
"1 tsp kosher salt","2","1"
"6 oz bacon, finely chopped","2","1"
"1 large onion, thinly sliced","2","1"
"2 cloves garlic, thinly sliced","2","1"
"8 large egg","2","1"
"1/2 tsp kosher salt","2","1"
"2 tbsp parsley, minced","2","1"
"1/2 tsp kosher salt","2","1"
"1 1/2 lbs smoked pork sausage, chopped","2","1"
"1/2 tsp kosher salt","2","1"
"4 1/2 cups water","2","1"
"1 1/2 cups quick-cooking grits","2","1"
"16 oz sharp cheddar, shredded","2","1"
"1 cup whole milk","2","1"
"1 1/2 tsp fresh thyme, chopped","2","1"
"1/4 tsp powdered garlic","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"4 large egg, beaten","2","1"
"4 3/4 oz whole wheat flour","2","1"
"4 3/4 oz all purpose flour","2","1"
"1 tsp double-acting baking powder","2","1"
"1/2 tsp baking soda","2","1"
"1 tsp kosher salt","2","1"
"3 tbsp granulated sugar","2","1"
"4 large egg, beaten","2","1"
"4 tbsp unsalted butter, melted","2","1"
"2 cups buttermilk, room temperature","2","1"
"1 large onion, cut in half","2","1"
"2 tbsp unsalted butter","2","1"
"1/2 cup white wine","2","1"
"1 lb parmesan rind, cut into 1/2"" strips","2","1"
"6 cloves garlic, unpeeled","2","1"
"2 bay leaf","2","1"
"1 tbsp black peppercorn","2","1"
"2 Slices lemon zest","2","1"
"2 sprigs thyme","2","1"
"2 qts water","2","1"
"3/4 cup lime juice, freshly squeezed","2","1"
"1/4 cup granulated sugar","2","1"
"1/2 tsp powdered gelatin","2","1"
"2 egg white","2","1"
"1 tsp citric acid","2","1"
"3 CO2 Cartridge","2","1"
"24 inches parchment paper","2","1"
"3/4 lb cremini mushroom","2","1"
"1/4 lb shiitake mushroom","2","1"
"1 tsp kosher salt","2","1"
"1/2 tsp black peppercorn","2","1"
"1/4 cup olive oil","2","1"
"1/4 cup fresh savory, minced","2","1"
"2 tbsp fresh thyme, minced","2","1"
"2 tbsp fresh chive, minced","2","1"
"545 g bread flour","2","1"
"405 g cold milk","2","1"
"12 g yeast","2","1"
"12 g honey","2","1"
"12 g kosher salt","2","1"
"65 g cold unsalted butter","2","1"
"36 inches parchment paper","2","1"
"24 inches plastic wrap","2","1"
"1 egg","2","1"
"1 tbsp water","2","1"
"12 inches parchment paper","2","1"
"1/8 tsp pectic enzyme, optional","2","1"
"36 inches parchment paper","2","1"
"1 3-4 pound chicken","2","1"
"1 tsp kosher salt","2","1"
"3/4 tsp black peppercorn, freshly ground","2","1"
"1/2 cup olive oil","2","1"
"2 tbsp olive oil","2","1"
"5 sprigs fresh thyme","2","1"
"40 cloves garlic, peeled","2","1"
"1 head cauliflower, cut into bite-sized chunks","2","1"
"2 tbsp extra virgin olive oil","2","1"
"1 tsp kosher salt","2","1"
"14 oz canned tomatoes","2","1"
"4 cloves garlic, minced","2","1"
"1/2 tsp red pepper flakes","2","1"
"1/2 lb penne","2","1"
"1 1/2 qts water","2","1"
"1 tbsp kosher salt","2","1"
"1/3 cup parmesan, shredded","2","1"
"1 cup cheddar, shredded","2","1"
"1/4 cup plain bread crumbs","2","1"
"2 tbsp parsley, minced","2","1"
"1 lb sunchoke","2","1"
"1 cup milk","2","1"
"1 cup water","2","1"
"1/2 cup heavy cream","2","1"
"2 cloves garlic, sliced thin","2","1"
"1/4 tsp nutmeg, freshly grated","2","1"
"1/2 tsp kosher salt","2","1"
"1/2 tsp white peppercorn, freshly ground","2","1"
"1/2 cup gruyere, shredded","2","1"
"1 1/2 oz mezcal","2","1"
"1 1/2 oz fresh pomegranate juice","2","1"
"3/4 oz simple syrup","2","1"
"1 tsp harissa paste","2","1"
"3/4 tsp rose water","2","1"
"1 tbsp egg white","2","1"
"3/4 oz freshly squeezed lemon juice","2","1"
"3 ice cube","2","1"
"1/4 tsp pomegranate seed, ground","2","1"
"1/4 tsp ground pink peppercorn","2","1"
"1/4 tsp sea salt","2","1"
"1/2 head radicchio, torn into bite sized pieces","2","1"
"2 cups watercress","2","1"
"4 radish, thinly sliced","2","1"
"2 tsp freshly squeezed lemon juice","2","1"
"1 tbsp extra virgin olive oil","2","1"
"1/2 tsp kosher salt","2","1"
"1 lb chicken breast","2","1"
"2 qts chicken stock","2","1"
"1/2 cup rice","2","1"
"5 large egg","2","1"
"1/4 cup freshly squeezed lemon juice","2","1"
"1 tsp kosher salt","2","1"
"2 tbsp fresh dill, minced","2","1"
"3 qts water","2","1"
"3/4 cup granulated sugar","2","1"
"3 tbsp water","2","1"
"1/2 cup granulated sugar","2","1"
"2 tbsp water","2","1"
"2 cups heavy cream","2","1"
"1 cup milk","2","1"
"3 large egg","2","1"
"3 large egg yolk","2","1"
"1 tsp kosher salt","2","1"
"1 tsp vanilla extract","2","1"
"2 tbsp extra virgin olive oil","2","1"
"1 tbsp unsalted butter","2","1"
"1/2 medium yellow onion, chopped","2","1"
"1 rib celery, chopped","2","1"
"1 clove garlic, minced","2","1"
"8 oz tomato puree","2","1"
"6 oz tomato paste","2","1"
"2 tbsp parmesan, grated","2","1"
"1 tsp dried basil","2","1"
"1 tsp dried oregano","2","1"
"1/2 tsp kosher salt","2","1"
"1/2 tsp granulated sugar","2","1"
"1/2 tsp black peppercorn, freshly ground","2","1"
"1 tsp fennel seed","2","1"
"1 bay leaf","2","1"
"4 medium beet, peeled","2","1"
"2 sprigs thyme","2","1"
"2 cloves garlic, crushed","2","1"
"1 tbsp freshly squeezed lemon juice","2","1"
"1 1/2 tsp kosher salt","2","1"
"1 tbsp extra virgin olive oil","2","1"
"4 oz goat cheese","2","1"
"1 1/2 tsp freshly grated lemon zest","2","1"
"1 1/2 tsp freshly squeezed lemon juice","2","1"
"3/4 tsp black peppercorn, freshly ground","2","1"
"2 tsp mint, minced","2","1"
"2 boneless ribeye steak, about 1 1/2 inches thick","2","1"
"2 tsp vegetable oil","2","1"
"1 1/2 tsp kosher salt","2","1"
"3/4 tsp black peppercorn, freshly ground","2","1"
"1/4 cup cognac","2","1"
"1 oz gorgonzola, crumbled","2","1"
"2 tbsp unsalted butter, cut into 4 pieces","2","1"
"2 lbs russet potato, rinsed, peeled, and cubed","2","1"
"2 lbs red potato, rinsed and cubed (unpeeled)","2","1"
"1 tsp kosher salt","2","1"
"3/4 cup buttermilk","2","1"
"1/4 cup heavy cream","2","1"
"6 cloves garlic, peeled and smashed","2","1"
"1 tsp kosher salt","2","1"
"1 tbsp unsalted butter","2","1"
"2 large egg","2","1"
"1/4 tsp kosher salt","2","1"
"1/4 tsp black peppercorn, freshly ground","2","1"
"3 large egg","2","1"
"1/4 tsp kosher salt","2","1"
"1/4 tsp black peppercorn, freshly ground","2","1"
"3 tbsp whole milk","2","1"
"1 tbsp unsalted butter","2","1"
"1/4 cup red wine vinegar","2","1"
"2 tsp dijon mustard","2","1"
"2 cloves garlic, crushed","2","1"
"1/2 tsp kosher salt","2","1"
