content,i_id,source
1 gal whole milk,236,raasipe_db
48 inches cheesecloth,422,raasipe_db
"5 1/2 cups red potatoes, peeled and grated",163,raasipe_db
"3 cups parsnips, peeled and grated",423,raasipe_db
"2/3 cup chive, minced",261,raasipe_db
4 egg whites,27,raasipe_db
2 tbsp cornstarch,239,raasipe_db
3 tbsp sunflower oil,424,raasipe_db
12 green cardamom,173,raasipe_db
2 blades mace,404,raasipe_db
"3 cloves garlic, roughly chopped",32,raasipe_db
3 tsp paprika,425,raasipe_db
1 cup unsalted butter,65,raasipe_db
"1 tbsp fenugreek leaf, roasted and ground",426,raasipe_db
12 oz paneer,427,raasipe_db
3 tbsp water,71,raasipe_db
1 head garlic,32,raasipe_db
"6 tbsp pink peppercorns, crushed",264,raasipe_db
4 lbs beef tenderloin,155,raasipe_db
6 oz gingersnaps,428,raasipe_db
1 tbsp dark brown sugar,429,raasipe_db
"2 tbsp unsalted butter, melted",65,raasipe_db
16 oz pumpkin puree,430,raasipe_db
3/4 cup dark brown sugar,429,raasipe_db
"2 tbsp dark brown sugar, optional",429,raasipe_db
5 cups chicken stock,16,raasipe_db
"1 large yellow onion, chopped fine",281,raasipe_db
2 cups arborio rice,90,raasipe_db
"2 oz parmigiano reggiano, finely grated",262,raasipe_db
2 tsp fresh lemon juice,39,raasipe_db
"1 tsp black peppercorn, freshly ground",8,raasipe_db
1 1/8 cups granulated sugar,34,raasipe_db
"1 cup cilantro, roughly chopped",87,raasipe_db
"1/2 cup mint, roughly chopped",44,raasipe_db
"3 serrano chiles, stemmed and seeded",85,raasipe_db
1/2 tsp sea salt,59,raasipe_db
1/2 tsp granulated sugar,34,raasipe_db
1 cup steel-cut oats,431,raasipe_db
3 cups boiling water,71,raasipe_db
1/2 cup whole milk,236,raasipe_db
1/2 cup buttermilk,170,raasipe_db
1/4 cup buttermilk,170,raasipe_db
1/4 cup brown sugar,176,raasipe_db
1/2 cup raspberry,334,raasipe_db
7 oz granulated sugar,34,raasipe_db
"1 1/2 tbsp orange zest, freshly grated",179,raasipe_db
"2 cups orange juice, freshly squeezed",325,raasipe_db
"1 tbsp lemon juice, freshly squeezed",39,raasipe_db
1 1/2 cups whole milk,236,raasipe_db
1 tbsp sesame seed,433,raasipe_db
1/4 cup sumac,432,raasipe_db
"2 tbsp thyme, freshly minced",63,raasipe_db
2 tbsp dried marjoram,389,raasipe_db
2 tbsp dried oregano,246,raasipe_db
11 oz whole wheat flour,203,raasipe_db
2 tbsp granulated sugar,34,raasipe_db
1 1/2 tsp double-acting baking powder,169,raasipe_db
2 1/4 cups buttermilk,170,raasipe_db
1 3/4 lbs minneola oranges,434,raasipe_db
1 lemon,76,raasipe_db
3 3/4 lbs granulated sugar,34,raasipe_db
3 red bell peppers,435,raasipe_db
3 yellow bell peppers,437,raasipe_db
2 tbsp red wine vinegar,280,raasipe_db
1/2 tsp red pepper flakes,201,raasipe_db
"1 loaf crusty bread, sliced 3/4"" thick",283,raasipe_db
"1 clove garlic, sliced in half",32,raasipe_db
"8 oz feta, crumbled",438,raasipe_db
2 lbs flank steaks,439,raasipe_db
1 tsp granulated sugar,34,raasipe_db
"3 tbsp unsalted butter, softened",65,raasipe_db
"1 tbsp fresh chive, minced",261,raasipe_db
1 tbsp dijon mustard,257,raasipe_db
"1/2 tsp lemon zest, freshly grated",440,raasipe_db
"1 tsp lemon juice, freshly squeezed",39,raasipe_db
"8 Slices thin-cut bacon, cut into 1/2"" pieces",184,raasipe_db
1/2 cup water,71,raasipe_db
"2 1/2 oz pecorino romano, finely grated",441,raasipe_db
3 large eggs,29,raasipe_db
"1 1/2 tsp black peppercorn, freshly ground",8,raasipe_db
1 lb angel hair pasta,442,raasipe_db
"2 minneola oranges, finely zested",434,raasipe_db
2 cups vodka,69,raasipe_db
2 N2O Cartridge,444,raasipe_db
1/2 cup almond oil,446,raasipe_db
1/3 cup extra virgin olive oil,30,raasipe_db
1/4 cup sherry vinegar,213,raasipe_db
"4 cups basil, leaves only",388,raasipe_db
1 1/2 cups grapeseed oil,448,raasipe_db
1 coffee filter,447,raasipe_db
1 cup mayonnaise,158,raasipe_db
"1/2 tsp black peppercorn, coarsely ground",8,raasipe_db
4 oz young celery,14,raasipe_db
2 cups grapeseed oil,448,raasipe_db
"4 cups chives, chopped",261,raasipe_db
16 oz unsalted butter,65,raasipe_db
5 sprigs thyme,63,raasipe_db
24 inches cheesecloth,422,raasipe_db
2 cloves elephant garlic,449,raasipe_db
1 cup whole milk,236,raasipe_db
1 lb sunchoke,450,raasipe_db
4 tbsp unsalted butter,65,raasipe_db
"1 shallot, thinly sliced",215,raasipe_db
4 sprigs thyme,63,raasipe_db
4 1/4 cups water,71,raasipe_db
2 lbs sweet potatoes,443,raasipe_db
"1 tbsp light brown sugar, packed",40,raasipe_db
"1/3 cup sour cream, optional",225,raasipe_db
"1 tbsp maple syrup, optional",180,raasipe_db
260 g all purpose flour,2,raasipe_db
"8 oz cream cheese, cut into chunks",451,raasipe_db
"8 oz unsalted butter, cut into chunks",65,raasipe_db
1/3 cup chocolate chip,391,raasipe_db
"1/3 cup walnut, toasted and chopped",70,raasipe_db
"1/3 cup dried cherries, chopped",233,raasipe_db
3/4 cup raspberry jam,452,raasipe_db
"4 thick, bone-in pork chops",453,raasipe_db
"1 egg, whisked until smooth",29,raasipe_db
1 cup kosher salt,38,raasipe_db
1 cup dark brown sugar,429,raasipe_db
1 1/2 tsp ground cinnamon,18,raasipe_db
2/3 cup granulated sugar,34,raasipe_db
1 tbsp whole black peppercorn,8,raasipe_db
1 tbsp mustard powder,165,raasipe_db
"2 cups apple cider vinegar, boiled",6,raasipe_db
"2 tbsp golden raisins, chopped",337,raasipe_db
1 lb ice cube,115,raasipe_db
"1/4 cup walnut, chopped",70,raasipe_db
"1/4 cup dried cherries, chopped",233,raasipe_db
"2 tsp fresh sage, minced",58,raasipe_db
"1 1/2 cups cornbread, crumbled",454,raasipe_db
3 tbsp kosher salt,38,raasipe_db
1 qt water,71,raasipe_db
1 1/2 lbs jumbo shrimp,245,raasipe_db
"8 cloves garlic, thinly sliced",32,raasipe_db
"3 tbsp lemon juice, freshly squeezed",39,raasipe_db
1 tsp cornstarch,239,raasipe_db
"4 tbsp unsalted butter, divided",65,raasipe_db
"1 tbsp parsley, minced",53,raasipe_db
1 slice hearty bread,283,raasipe_db
1 head cauliflower,308,raasipe_db
"1 tsp lemon zest, freshly grated",440,raasipe_db
6 wedges lemons,76,raasipe_db
"1/4 cup parsley, minced",53,raasipe_db
1 1/2 tbsp unsalted butter,65,raasipe_db
"4 ripe but firm bosc pears, peeled, halved, and cored",9,raasipe_db
1 1/4 cups dry white wine,74,raasipe_db
"1/2 cup dried apricot, chopped",25,raasipe_db
"1/4 tsp cardamom, freshly ground",355,raasipe_db
"1/3 cup pistachio, toasted and chopped",54,raasipe_db
"2 cups vanilla ice cream, optional",68,raasipe_db
1 1/2 lbs russet potatoes,260,raasipe_db
1/4 cup half and half,35,raasipe_db
2 oz unsalted butter,65,raasipe_db
"1 cup yellow onion, chopped",281,raasipe_db
"2 medium carrots, peeled and diced",13,raasipe_db
1 1/2 lbs ground lamb,420,raasipe_db
3/4 tsp black peppercorn,8,raasipe_db
1 cup chicken broth,403,raasipe_db
1 1/2 tsp worcestershire sauce,75,raasipe_db
"2 tsp rosemary, minced",274,raasipe_db
"1 1/2 tsp thyme, minced",63,raasipe_db
3/4 cup corn,159,raasipe_db
3/4 cup english pea,455,raasipe_db
24 inches parchment paper,335,raasipe_db
1 cup pastry flour,456,raasipe_db
1 tsp ajwain seed,457,raasipe_db
2 tbsp ghee,458,raasipe_db
1 tbsp coriander seed,171,raasipe_db
1 tsp pomegranate seed,459,raasipe_db
1 tsp cumin seed,23,raasipe_db
"1 in ginger, peeled and minced",306,raasipe_db
"4 serrano chiles, stemmed, seeded, and minced",85,raasipe_db
1 tsp cayenne pepper,98,raasipe_db
1 tsp amchur,460,raasipe_db
1 tsp garam masala,341,raasipe_db
"1/2 cup english pea, warmed",455,raasipe_db
"4 small red potatoes, boiled, peeled, and mashed",163,raasipe_db
3/4 cup dried currant,461,raasipe_db
1 1/2 tsp cocoa powder,314,raasipe_db
1/2 tsp ground cinnamon,174,raasipe_db
1/2 tsp ground allspice,3,raasipe_db
1/2 tsp ground ginger,306,raasipe_db
1/2 tsp ground nutmeg,46,raasipe_db
"5 oz dark chocolate, coarsely grated",462,raasipe_db
"1/2 cup unsalted butter, room temperature",65,raasipe_db
2/3 cup superfine sugar,61,raasipe_db
"1/2 tsp orange zest, freshly grated",179,raasipe_db
48 inches parchment paper,335,raasipe_db
1/2 large egg,29,raasipe_db
1 1/3 cups superfine sugar,61,raasipe_db
"2 tbsp candied lemon zest, diced",440,raasipe_db
"2 cups raw almonds, coarsely chopped",210,raasipe_db
1 1/2 cups granulated sugar,34,raasipe_db
1 1/4 cups water,71,raasipe_db
1 tsp orange blossom water,114,raasipe_db
1 oz vodka,69,raasipe_db
1/4 oz active dry yeast,465,raasipe_db
1/4 tsp sugar,60,raasipe_db
"3/4 cup water, 110 degrees",71,raasipe_db
1 3/4 cups all purpose flour,2,raasipe_db
"1/2 lb thick-cut bacon, cut into 1"" pieces",184,raasipe_db
"2 canned chipotle chiles, minced",220,raasipe_db
"1 medium onion, thinly sliced",48,raasipe_db
"1 1/2 lbs unpeeled yukon gold potatoes, sliced 1/4"" thick",265,raasipe_db
1/4 cup olive oil,387,raasipe_db
10 large eggs,29,raasipe_db
"6 oz cheddar, grated",309,raasipe_db
1/4 tsp black peppercorn,8,raasipe_db
8 medium minneola oranges,434,raasipe_db
6 cups granulated sugar,34,raasipe_db
1 oz campari,10,raasipe_db
1 oz dry gin,33,raasipe_db
1 large ice cube,115,raasipe_db
1 orange twist,50,raasipe_db
11 oz all purpose flour,2,raasipe_db
1 1/2 tbsp double-acting baking powder,169,raasipe_db
3/4 lb pork sausage,467,raasipe_db
1/4 cup all purpose flour,2,raasipe_db
"1/2 tsp red pepper flakes, optional",201,raasipe_db
"1 lb crusty bread, torn into 1"" pieces",283,raasipe_db
"12 red bell peppers, roasted, peeled, and cleaned",435,raasipe_db
2 medium red chiles,329,raasipe_db
1 tsp smoked paprika,217,raasipe_db
"6 oz bacon, finely chopped",184,raasipe_db
"1 large onion, thinly sliced",48,raasipe_db
8 large eggs,29,raasipe_db
"1 1/2 lbs smoked pork sausage, chopped",467,raasipe_db
4 1/2 cups water,71,raasipe_db
1 1/2 cups quick-cooking grits,468,raasipe_db
"16 oz sharp cheddar, shredded",309,raasipe_db
"1 1/2 tsp fresh thyme, chopped",63,raasipe_db
1/4 tsp powdered garlic,32,raasipe_db
"4 large eggs, beaten",29,raasipe_db
4 3/4 oz whole wheat flour,203,raasipe_db
4 3/4 oz all purpose flour,2,raasipe_db
3 tbsp granulated sugar,34,raasipe_db
"4 tbsp unsalted butter, melted",65,raasipe_db
"2 cups buttermilk, room temperature",170,raasipe_db
"1 large onion, cut in half",48,raasipe_db
"1 lb parmesan rind, cut into 1/2"" strips",503,raasipe_db
"6 cloves garlic, unpeeled",32,raasipe_db
2 Slices lemon zest,440,raasipe_db
2 qts water,71,raasipe_db
"3/4 cup lime juice, freshly squeezed",42,raasipe_db
1/4 cup granulated sugar,34,raasipe_db
1/2 tsp powdered gelatin,156,raasipe_db
2 egg whites,27,raasipe_db
1 tsp citric acid,287,raasipe_db
3 CO2 Cartridges,445,raasipe_db
3/4 lb cremini mushroom,505,raasipe_db
1/4 lb shiitake mushroom,506,raasipe_db
"1/4 cup fresh savory, minced",396,raasipe_db
"2 tbsp fresh thyme, minced",63,raasipe_db
"2 tbsp fresh chives, minced",261,raasipe_db
545 g bread flour,390,raasipe_db
405 g cold milk,475,raasipe_db
12 g yeast,361,raasipe_db
12 g honey,196,raasipe_db
12 g kosher salt,38,raasipe_db
65 g cold unsalted butter,65,raasipe_db
36 inches parchment paper,335,raasipe_db
24 inches plastic wrap,512,raasipe_db
12 inches parchment paper,335,raasipe_db
"1/8 tsp pectic enzyme, optional",318,raasipe_db
1 3-4 pound chicken,378,raasipe_db
1/2 cup olive oil,387,raasipe_db
2 tbsp olive oil,387,raasipe_db
5 sprigs fresh thyme,63,raasipe_db
"40 cloves garlic, peeled",32,raasipe_db
"1 head cauliflower, cut into bite-sized chunks",308,raasipe_db
14 oz canned tomatoes,244,raasipe_db
"4 cloves garlic, minced",32,raasipe_db
1/2 lb penne,513,raasipe_db
1 1/2 qts water,71,raasipe_db
"1/3 cup parmesan, shredded",52,raasipe_db
"1 cup cheddar, shredded",309,raasipe_db
1/4 cup plain bread crumbs,310,raasipe_db
1 cup milk,475,raasipe_db
"2 cloves garlic, sliced thin",32,raasipe_db
"1/2 tsp white peppercorn, freshly ground",73,raasipe_db
"1/2 cup gruyere, shredded",263,raasipe_db
1 1/2 oz mezcal,43,raasipe_db
1 1/2 oz fresh pomegranate juice,103,raasipe_db
3/4 oz simple syrup,102,raasipe_db
1 tsp harissa paste,514,raasipe_db
3/4 tsp rose water,105,raasipe_db
1 tbsp egg white,27,raasipe_db
3/4 oz freshly squeezed lemon juice,39,raasipe_db
3 ice cubes,115,raasipe_db
"1/4 tsp pomegranate seed, ground",459,raasipe_db
1/4 tsp ground pink peppercorn,264,raasipe_db
1/4 tsp sea salt,59,raasipe_db
"1/2 head radicchio, torn into bite sized pieces",515,raasipe_db
2 cups watercress,321,raasipe_db
"4 radishes, thinly sliced",195,raasipe_db
2 tsp freshly squeezed lemon juice,39,raasipe_db
1 lb chicken breast,312,raasipe_db
1/2 cup rice,372,raasipe_db
5 large eggs,29,raasipe_db
1/4 cup freshly squeezed lemon juice,39,raasipe_db
"2 tbsp fresh dill, minced",197,raasipe_db
3 qts water,71,raasipe_db
3/4 cup granulated sugar,34,raasipe_db
1/2 cup granulated sugar,34,raasipe_db
2 tbsp water,71,raasipe_db
"1/2 medium yellow onion, chopped",281,raasipe_db
"1 rib celery, chopped",14,raasipe_db
8 oz tomato puree,347,raasipe_db
6 oz tomato paste,216,raasipe_db
1 tsp dried basil,388,raasipe_db
1 tsp dried oregano,246,raasipe_db
1 tsp fennel seed,339,raasipe_db
"4 medium beets, peeled",328,raasipe_db
1 tbsp freshly squeezed lemon juice,39,raasipe_db
4 oz goat cheese,187,raasipe_db
1 1/2 tsp freshly grated lemon zest,440,raasipe_db
1 1/2 tsp freshly squeezed lemon juice,39,raasipe_db
"2 tsp mint, minced",44,raasipe_db
"2 boneless ribeye steaks, about 1 1/2 inches thick",516,raasipe_db
1/4 cup cognac,21,raasipe_db
"1 oz gorgonzola, crumbled",517,raasipe_db
"2 tbsp unsalted butter, cut into 4 pieces",65,raasipe_db
"2 lbs russet potatoes, rinsed, peeled, and cubed",260,raasipe_db
"2 lbs red potatoes, rinsed and cubed (unpeeled)",163,raasipe_db
3/4 cup buttermilk,170,raasipe_db
1/4 cup heavy cream,36,raasipe_db
"6 cloves garlic, peeled and smashed",32,raasipe_db
3 tbsp whole milk,236,raasipe_db
1/4 cup red wine vinegar,280,raasipe_db
2 tsp dijon mustard,257,raasipe_db
3/4 cup extra virgin olive oil,30,raasipe_db
10 oz key lime preserves,518,raasipe_db
1 cup lime-flavored seltzer,116,raasipe_db
3 tbsp freshly grated lemon zest,440,raasipe_db
2 tsp freshly grated lime zest,86,raasipe_db
2 tbsp freshly squeezed lemon juice,39,raasipe_db
1 tbsp freshly squeezed lime juice,42,raasipe_db
3 cups lime-flavored seltzer,116,raasipe_db
12 oz all purpose flour,2,raasipe_db
4 tsp double-acting baking powder,169,raasipe_db
"1 oz unsalted butter, chilled",65,raasipe_db
"2 oz shortening, chilled",519,raasipe_db
3/4 cup half and half,35,raasipe_db
1 tbsp melted unsalted butter,65,raasipe_db
1 cup whipped cream,520,raasipe_db
1 cup macerated strawberry,521,raasipe_db
2 oz all purpose flour,2,raasipe_db
"8 oz skin-on sole, 1 large fillet",522,raasipe_db
"1/2 cup all purpose flour, spread on a plate",2,raasipe_db
"1 tbsp capers, drained but not rinsed",523,raasipe_db
6 lbs whole squid,524,raasipe_db
10 sprigs fresh parsley,53,raasipe_db
"1 medium fennel bulb, sliced",304,raasipe_db
10 sprigs thyme,63,raasipe_db
"1 medium lemon, thinly sliced",76,raasipe_db
"1 medium orange, thinly sliced",51,raasipe_db
6 lbs kosher salt,38,raasipe_db
4 large egg whites,27,raasipe_db
2 tbsp sea salt,59,raasipe_db
"1/2 medium yellow onion, finely chopped",281,raasipe_db
"1/2 medium red bell pepper, finely chopped",435,raasipe_db
2 cups long-grain rice,372,raasipe_db
4 threads saffron,57,raasipe_db
1/4 cup hot water,71,raasipe_db
2 1/2 cups chicken broth,403,raasipe_db
1 slice orange zest,179,raasipe_db
1/2 cup pea,473,raasipe_db
"1/4 cup golden raisin, chopped",337,raasipe_db
"1/4 cup pistachio, chopped",54,raasipe_db
"4 oz bittersweet chocolate, finely chopped",317,raasipe_db
4 oz unsalted butter,65,raasipe_db
1 1/2 oz all purpose flour,2,raasipe_db
4 oz granulated sugar,34,raasipe_db
1 tbsp cocoa powder,314,raasipe_db
1 cup vanilla ice cream,68,raasipe_db
1 tsp espresso powder,316,raasipe_db
"12 oz bittersweet chocolate, finely chopped",317,raasipe_db
3 oz black coffee,685,raasipe_db
1 tbsp unspiced dark rum,237,raasipe_db
1 tsp powdered gelatin,156,raasipe_db
"2 tbsp unsalted butter, cut into 8 pieces and chilled",65,raasipe_db
1/3 cup ice cold water,71,raasipe_db
"16 lbs turkey, frozen",495,raasipe_db
1 gal vegetable stock,183,raasipe_db
1/2 cup brown sugar,176,raasipe_db
1 1/2 tsp whole allspice,3,raasipe_db
"1 1/2 tbsp candied ginger, chopped",307,raasipe_db
1 gal ice-cold water,71,raasipe_db
"1 medium red delicious apple, quartered",525,raasipe_db
"1 medium onion, quartered",48,raasipe_db
4 sprigs rosemary,274,raasipe_db
6 leaves sage,58,raasipe_db
4 1/2 oz golden raisins,337,raasipe_db
4 oz dried currants,461,raasipe_db
2 1/2 oz dried cherries,233,raasipe_db
2 1/2 oz dried cranberry,26,raasipe_db
4 oz dried apricots,25,raasipe_db
2 1/2 oz dried blueberries,234,raasipe_db
1 tbsp freshly grated lemon zest,440,raasipe_db
1 tbsp freshly grated orange zest,179,raasipe_db
"1 1/2 oz candied ginger, minced",307,raasipe_db
2 tsp whole allspice,3,raasipe_db
1/2 cinnamon stick,172,raasipe_db
8 oz granulated sugar,34,raasipe_db
5 oz unsalted butter,65,raasipe_db
1 cup unfiltered apple cider,181,raasipe_db
9 oz all purpose flour,2,raasipe_db
"3 oz pecans, toasted and chopped",177,raasipe_db
1/4 cup cheap brandy,238,raasipe_db
1 slice country bread,283,raasipe_db
"3 oz gouda, shredded",526,raasipe_db
1/2 tsp freshly ground black peppercorn,8,raasipe_db
1 oz clarified unsalted butter,65,raasipe_db
1 medium red bell pepper,435,raasipe_db
"4 oz cream cheese, room temperature",451,raasipe_db
2 tbsp mayonnaise,158,raasipe_db
"8 oz sharp cheddar, shredded",309,raasipe_db
2 medium gala apples,527,raasipe_db
1 medium golden delicious apple,529,raasipe_db
1/4 tsp freshly ground black peppercorn,8,raasipe_db
"2 1/2 oz walnuts, toasted and chopped",70,raasipe_db
5 1/2 oz golden raisins,337,raasipe_db
2 tsp curry powder,528,raasipe_db
"2 Ribs celery, thinly sliced",14,raasipe_db
"10 leaves mint, minced",44,raasipe_db
"1/2 small onion, julienned",48,raasipe_db
"1 head romaine lettuce, leaves only",56,raasipe_db
"3 medium golden delicious apples, peeled, cored, and quartered",529,raasipe_db
"3 medium fuji apples, peeled, cored, and quartered",530,raasipe_db
2 tbsp cognac,21,raasipe_db
3 tbsp orange blossom honey,196,raasipe_db
2 oz kosher salt,38,raasipe_db
8 oz ice cubes,115,raasipe_db
32 medium shrimp,245,raasipe_db
14 oz diced canned tomatoes,244,raasipe_db
1/2 cup chili sauce,531,raasipe_db
1/4 cup horseradish sauce,99,raasipe_db
"20 medium cremini mushrooms, stems removed",505,raasipe_db
2 tsp olive oil,387,raasipe_db
1/4 tsp old bay,532,raasipe_db
"1 tsp fresh rosemary, minced",274,raasipe_db
"1 tsp fresh thyme, minced",63,raasipe_db
1 clove minced garlic,32,raasipe_db
"2 tbsp unsalted butter, clarified",65,raasipe_db
"2 lbs shiitake mushrooms, sliced thin",506,raasipe_db
"1 tbsp shallot, minced",215,raasipe_db
1 1/2 oz cognac,21,raasipe_db
1/3 cup heavy cream,36,raasipe_db
1 oz finely grated parmesan,52,raasipe_db
"2 tsp fresh tarragon, minced",166,raasipe_db
1 tsp freshly ground black peppercorn,8,raasipe_db
1 tbsp bread crumbs,310,raasipe_db
2 tbsp bread crumbs,310,raasipe_db
2 1/4 oz cornmeal,511,raasipe_db
1 1/2 oz granulated sugar,34,raasipe_db
"2 oz unsalted butter, diced and at room temperature",65,raasipe_db
"3 oz unsalted butter, diced and chilled",65,raasipe_db
"1/2 cup cold apple cider, in a spritz bottle",181,raasipe_db
"2 medium anjou pears, peeled, cored, and sliced thin",533,raasipe_db
3 tbsp pear brandy,764,raasipe_db
1/4 tsp freshly grated nutmeg,46,raasipe_db
1/4 tsp ground cinnamon,18,raasipe_db
1 oz unsalted butter,65,raasipe_db
5 oz fresh blueberries,368,raasipe_db
1 tsp all purpose flour,2,raasipe_db
"4 oz pound cakes, cubed",534,raasipe_db
"1 oz unsalted butter, diced",65,raasipe_db
